ITEM_ID,GENRES,YEAR,CREATION_TIMESTAMP
2351,Drama,1957,1640995200
2352,Comedy|Drama,1983,1640995200
2353,Action|Thriller,1998,1640995200
2354,Animation|Children|Comedy,1998,1640995200
2355,Adventure|Animation|Children|Comedy,1998,1640995200
2356,Comedy,1998,1640995200
2357,Drama,1998,1640995200
2358,Drama|War,1998,1640995200
2359,Comedy,1998,1640995200
2360,Drama,1998,1640995200
2361,Comedy,1972,1640995200
2362,Drama,1953,1640995200
2363,Drama|Horror|Sci-Fi,1954,1640995200
2364,Action|Horror|Sci-Fi|Thriller,1984,1640995200
2365,Action|Sci-Fi,1962,1640995200
2366,Action|Adventure|Fantasy|Horror,1933,1640995200
2367,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,1640995200
2368,Adventure|Sci-Fi,1986,1640995200
2369,Comedy|Drama|Romance,1985,1640995200
2370,Action|Adventure|Drama,1985,1640995200
2371,Comedy|Crime|Mystery,1985,1640995200
2372,Comedy,1989,1640995200
2373,Action|Adventure|Fantasy,1985,1640995200
2374,Comedy|Drama,1986,1640995200
2375,Comedy,1986,1640995200
2376,Action|Adventure|Thriller,1985,1640995200
2377,Horror|Sci-Fi,1985,1640995200
2378,Comedy|Crime,1984,1640995200
2379,Comedy|Crime,1985,1640995200
2380,Comedy|Crime,1986,1640995200
2381,Comedy|Crime,1987,1640995200
2382,Comedy|Crime,1988,1640995200
2383,Comedy|Crime,1989,1640995200
2384,Adventure|Children|Drama,1998,1640995200
2385,Comedy|Romance,1998,1640995200
2387,Comedy|Crime,1998,1640995200
2388,Drama|Romance,1997,1640995200
2389,Crime|Horror|Thriller,1998,1640995200
2390,Comedy,1998,1640995200
2391,Crime|Drama|Thriller,1998,1640995200
2392,Children|Comedy|Drama,1998,1640995200
2393,Action|Drama|Romance|Sci-Fi,1998,1640995200
2394,Animation|Musical,1998,1640995200
2395,Comedy|Drama,1998,1640995200
2396,Comedy|Drama|Romance,1998,1640995200
2398,Comedy|Drama,1947,1640995200
2399,Adventure|Children|Fantasy,1985,1640995200
2400,Children|Drama|Fantasy,1989,1640995200
2401,Western,1985,1640995200
2402,Action|Adventure|Thriller,1985,1640995200
2403,Action|Adventure|Drama|Thriller,1982,1640995200
2404,Action|Adventure|Thriller|War,1988,1640995200
2405,Action|Adventure|Comedy|Romance,1985,1640995200
2406,Action|Adventure|Comedy|Romance,1984,1640995200
2407,Comedy|Sci-Fi,1985,1640995200
2408,Comedy|Sci-Fi,1988,1640995200
2409,Action|Drama,1979,1640995200
2410,Action|Drama,1982,1640995200
2411,Action|Drama,1985,1640995200
2412,Action|Drama,1990,1640995200
2413,Comedy|Crime|Mystery|Thriller,1985,1640995200
2414,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985,1640995200
2415,Drama|Romance,1986,1640995200
2416,Comedy,1986,1640995200
2417,Comedy|Drama,1986,1640995200
2418,Comedy,1986,1640995200
2419,Drama|Thriller,1986,1640995200
2420,Drama,1984,1640995200
2421,Action|Adventure|Drama,1986,1640995200
2422,Action|Adventure|Children|Drama,1989,1640995200
2423,Comedy,1989,1640995200
2424,Comedy|Romance,1998,1640995200
2425,Crime,1998,1640995200
2427,Action|Drama|War,1998,1640995200
2428,Horror|Sci-Fi,1998,1640995200
2429,Action|Adventure|Drama|Fantasy|Thriller,1998,1640995200
2430,Adventure|Children|Drama,1949,1640995200
2431,Comedy|Drama,1998,1640995200
2432,Drama,1998,1640995200
2433,Drama,1998,1640995200
2435,Drama,1998,1640995200
2436,Comedy|Drama|War,1999,1640995200
2439,Drama,1997,1640995200
2442,Drama,1998,1640995200
2443,Drama|Romance,1998,1640995200
2445,Drama,1999,1640995200
2446,Horror|Thriller,1999,1640995200
2447,Comedy|Drama,1999,1640995200
2448,Horror|Sci-Fi,1999,1640995200
2450,Adventure|Comedy|Sci-Fi,1986,1640995200
2451,Horror,1987,1640995200
2453,Drama|Fantasy,1986,1640995200
2454,Horror|Mystery|Sci-Fi,1958,1640995200
2455,Drama|Horror|Sci-Fi|Thriller,1986,1640995200
2456,Horror|Sci-Fi,1989,1640995200
2457,Action|Comedy,1986,1640995200
2458,Comedy|Crime,1986,1640995200
2459,Horror,1974,1640995200
2460,Horror,1986,1640995200
2462,Horror,1994,1640995200
2463,Comedy,1986,1640995200
2465,Horror,1986,1640995200
2467,Crime|Drama|Mystery|Thriller,1986,1640995200
2468,Action|Comedy|Romance|Thriller,1986,1640995200
2469,Comedy|Drama,1986,1640995200
2470,Adventure|Comedy,1986,1640995200
2471,Action|Adventure|Comedy,1988,1640995200
2472,Comedy,1986,1640995200
2473,Comedy,1986,1640995200
2474,Drama,1986,1640995200
2475,Action|Mystery|Thriller,1986,1640995200
2476,Action|War,1986,1640995200
2477,Adventure,1986,1640995200
2478,Comedy|Western,1986,1640995200
2481,Drama|Romance,1998,1640995200
2482,Comedy|Romance,1998,1640995200
2483,Adventure|Comedy|Thriller,1995,1640995200
2485,Comedy|Romance,1999,1640995200
2488,Drama|Horror|Thriller,1960,1640995200
2490,Action|Thriller,1999,1640995200
2491,Comedy|Romance,1999,1640995200
2492,Comedy|Romance,1998,1640995200
2493,Drama,1997,1640995200
2494,Documentary,1998,1640995200
2495,Animation|Sci-Fi,1973,1640995200
2496,Comedy|Romance,1999,1640995200
2497,Romance,1999,1640995200
2498,Comedy|Sci-Fi,1999,1640995200
2500,Comedy,1999,1640995200
2501,Drama,1999,1640995200
2502,Comedy|Crime,1999,1640995200
2503,Drama,1998,1640995200
2504,Comedy|Drama,1999,1640995200
2505,Drama|Mystery|Thriller,1999,1640995200
2506,Comedy|Drama|Romance,1999,1640995200
2511,Crime|Film-Noir,1973,1640995200
2512,Drama,1983,1640995200
2513,Horror,1989,1640995200
2514,Comedy|Horror,1992,1640995200
2515,Horror,1993,1640995200
2516,Horror,1994,1640995200
2517,Horror,1983,1640995200
2518,Comedy,1982,1640995200
2520,Drama,1970,1640995200
2521,Action|Drama|Thriller,1974,1640995200
2522,Drama,1977,1640995200
2523,Drama|Thriller,1977,1640995200
2524,Action|Adventure|Drama|Thriller,1974,1640995200
2525,Action|Horror|Sci-Fi,1980,1640995200
2526,Sci-Fi,1979,1640995200
2527,Action|Sci-Fi|Thriller|Western,1973,1640995200
2528,Action|Adventure|Sci-Fi,1976,1640995200
2529,Action|Drama|Sci-Fi,1968,1640995200
2530,Action|Sci-Fi,1970,1640995200
2531,Action|Sci-Fi,1973,1640995200
2532,Action|Sci-Fi,1972,1640995200
2533,Action|Sci-Fi,1971,1640995200
2534,Action,1978,1640995200
2535,Action|Drama|Thriller,1974,1640995200
2537,Adventure,1979,1640995200
2538,Documentary,1998,1640995200
2539,Comedy,1999,1640995200
2540,Action|Crime|Drama|Thriller,1999,1640995200
2541,Drama,1999,1640995200
2542,Comedy|Crime|Thriller,1998,1640995200
2544,Drama|Romance,1998,1640995200
2546,Drama,1999,1640995200
2548,Horror,1999,1640995200
2549,Action|Sci-Fi,1999,1640995200
2550,Horror|Thriller,1963,1640995200
2551,Drama|Horror|Thriller,1988,1640995200
2552,Comedy,1993,1640995200
2553,Horror|Sci-Fi|Thriller,1960,1640995200
2554,Horror|Sci-Fi|Thriller,1963,1640995200
2555,Comedy,1999,1640995200
2557,Drama|Thriller,1998,1640995200
2558,Comedy|Romance,1999,1640995200
2559,Animation|Children,1999,1640995200
2560,Horror|Thriller,1999,1640995200
2561,Crime|Thriller,1999,1640995200
2563,Drama,1998,1640995200
2565,Drama|Musical|Romance,1956,1640995200
2566,Animation|Children,1999,1640995200
2567,Comedy,1999,1640995200
2568,Action|Crime,1999,1640995200
2570,Drama|Romance,1999,1640995200
2571,Action|Sci-Fi|Thriller,1999,1640995200
2572,Comedy|Romance,1999,1640995200
2573,Drama|Musical,1998,1640995200
2574,Comedy,1999,1640995200
2575,Drama,1998,1640995200
2577,Comedy|Drama,1997,1640995200
2579,Crime|Mystery|Thriller,1998,1640995200
2580,Comedy|Crime,1999,1640995200
2581,Comedy|Romance,1999,1640995200
2582,Action|Comedy,1992,1640995200
2583,Comedy|Drama,1999,1640995200
2585,Drama|Romance,1998,1640995200
2586,Comedy|Crime|Thriller,1999,1640995200
2587,Comedy|Crime|Drama,1999,1640995200
2589,Comedy|Drama|Romance,1999,1640995200
2590,Drama,1998,1640995200
2593,Comedy,1994,1640995200
2594,Drama|Romance|Sci-Fi|Thriller,1997,1640995200
2596,Comedy|Drama,1998,1640995200
2597,Comedy|Romance,1999,1640995200
2598,Comedy,1999,1640995200
2599,Comedy,1999,1640995200
2600,Action|Sci-Fi|Thriller,1999,1640995200
2605,Crime|Thriller,1999,1640995200
2606,Comedy|Horror,1999,1640995200
2607,Drama|Romance,1998,1640995200
2609,Drama,1996,1640995200
2611,Drama,1999,1640995200
2612,Drama|Film-Noir,1945,1640995200
2613,Comedy|Horror|Sci-Fi,1984,1640995200
2614,Action|Horror|Sci-Fi,1986,1640995200
2615,Adventure|Sci-Fi,1985,1640995200
2616,Action|Crime,1990,1640995200
2617,Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999,1640995200
2618,Comedy,1997,1640995200
2620,Drama|Romance,1998,1640995200
2622,Comedy|Fantasy,1999,1640995200
2623,Comedy,1999,1640995200
2624,Drama|Fantasy,1998,1640995200
2625,Action|Adventure|Crime|Sci-Fi|Thriller,1996,1640995200
2628,Action|Adventure|Sci-Fi,1999,1640995200
2629,Comedy|Romance,1999,1640995200
2630,Drama,1998,1640995200
2632,Adventure|Drama|Mystery,1965,1640995200
2633,Horror|Romance,1932,1640995200
2634,Horror,1959,1640995200
2639,Drama,1981,1640995200
2640,Action|Adventure|Sci-Fi,1978,1640995200
2641,Action|Sci-Fi,1980,1640995200
2642,Action|Adventure|Sci-Fi,1983,1640995200
2643,Action|Adventure|Sci-Fi,1987,1640995200
2644,Horror,1931,1640995200
2648,Drama|Horror|Sci-Fi,1931,1640995200
2651,Horror,1943,1640995200
2652,Horror,1957,1640995200
2654,Drama|Fantasy|Horror,1941,1640995200
2655,Horror,1985,1640995200
2656,Horror|Sci-Fi,1955,1640995200
2657,Comedy|Horror|Musical|Sci-Fi,1975,1640995200
2659,Comedy|Documentary,1982,1640995200
2660,Horror|Sci-Fi,1951,1640995200
2661,Sci-Fi,1953,1640995200
2662,Action|Drama|Sci-Fi,1953,1640995200
2664,Horror|Sci-Fi|Thriller,1956,1640995200
2665,Sci-Fi,1956,1640995200
2668,Horror|Sci-Fi,1982,1640995200
2669,War,1959,1640995200
2670,War,1958,1640995200
2671,Comedy|Romance,1999,1640995200
2672,Drama|Sci-Fi|Thriller,1999,1640995200
2674,Drama|Fantasy,1999,1640995200
2676,Drama|Thriller,1999,1640995200
2677,Documentary|Musical,1999,1640995200
2681,Comedy|Romance|Sci-Fi,1998,1640995200
2682,Drama,1999,1640995200
2683,Action|Adventure|Comedy,1999,1640995200
2686,Drama|Mystery,1998,1640995200
2687,Adventure|Animation|Children|Drama,1999,1640995200
2688,Crime|Drama|Mystery|Thriller,1999,1640995200
2690,Comedy|Romance,1999,1640995200
2691,Drama,1998,1640995200
2692,Action|Crime,1998,1640995200
2693,Documentary,1997,1640995200
2694,Comedy,1999,1640995200
2695,Drama,1998,1640995200
2696,Comedy,1998,1640995200
2697,Comedy|Drama|Romance,1997,1640995200
2698,Sci-Fi,1997,1640995200
2699,Comedy|Horror,1990,1640995200
2700,Animation|Comedy|Musical,1999,1640995200
2701,Action|Comedy|Sci-Fi|Western,1999,1640995200
2702,Drama,1999,1640995200
2706,Comedy|Romance,1999,1640995200
2707,Thriller,1999,1640995200
2708,Romance,1998,1640995200
2709,Children|Comedy,1999,1640995200
2710,Drama|Horror|Thriller,1999,1640995200
2712,Drama|Mystery|Thriller,1999,1640995200
2713,Horror|Thriller,1999,1640995200
2716,Action|Comedy|Sci-Fi,1984,1640995200
2717,Comedy|Fantasy|Sci-Fi,1989,1640995200
2718,Comedy,1999,1640995200
2719,Horror|Thriller,1999,1640995200
2720,Action|Adventure|Children|Comedy,1999,1640995200
2722,Action|Horror|Sci-Fi|Thriller,1999,1640995200
2723,Action|Comedy|Fantasy,1999,1640995200
2724,Comedy|Romance,1999,1640995200
2725,Drama,1999,1640995200
2726,Crime|Film-Noir,1956,1640995200
2727,Crime|Film-Noir,1955,1640995200
2728,Action|Drama|Romance|War,1960,1640995200
2729,Drama|Romance,1962,1640995200
2730,Drama|Romance|War,1975,1640995200
2731,Crime|Drama,1959,1640995200
2732,Drama|Romance,1961,1640995200
2733,Adventure|Comedy|Romance,1988,1640995200
2734,Adventure|Drama|Thriller,1986,1640995200
2735,Action|Adventure|Comedy|Fantasy|Mystery,1986,1640995200
2736,Comedy,1986,1640995200
2737,Action|Drama|Thriller,1987,1640995200
2738,Comedy|Drama,1986,1640995200
2739,Drama,1985,1640995200
2740,Horror|Sci-Fi,1986,1640995200
2741,Action|Crime|Thriller,1986,1640995200
2742,Comedy|Drama,1986,1640995200
2743,Drama,1986,1640995200
2744,Drama,1986,1640995200
2745,Drama,1986,1640995200
2746,Comedy|Horror|Musical,1986,1640995200
2747,Comedy|Horror,1960,1640995200
2748,Action|Adventure|Comedy,1987,1640995200
2749,Drama|Mystery,1986,1640995200
2750,Comedy|Drama,1987,1640995200
2751,Comedy|Drama,1987,1640995200
2752,Comedy|Mystery,1987,1640995200
2754,Horror,1987,1640995200
2757,Drama,1982,1640995200
2759,Comedy,1999,1640995200
2761,Adventure|Animation|Children|Drama|Sci-Fi,1999,1640995200
2762,Drama|Horror|Mystery,1999,1640995200
2763,Action|Mystery,1999,1640995200
2764,Crime|Drama|Romance|Thriller,1968,1640995200
2765,Comedy|Drama,1998,1640995200
2766,Comedy|Drama,1998,1640995200
2769,Crime|Drama,2000,1640995200
2770,Comedy,1999,1640995200
2771,Drama,1999,1640995200
2772,Comedy,1999,1640995200
2774,Comedy|Romance,1999,1640995200
2775,Drama,1998,1640995200
2779,Comedy,1978,1640995200
2782,Horror,1961,1640995200
2784,Horror,1964,1640995200
2786,Comedy,1986,1640995200
2787,Horror,1985,1640995200
2788,Comedy,1971,1640995200
2789,Horror,1978,1640995200
2790,Horror|Thriller,1981,1640995200
2791,Comedy,1980,1640995200
2792,Comedy,1982,1640995200
2793,Comedy|Horror|Romance|Thriller,1997,1640995200
2794,Adventure|Comedy|Romance,1985,1640995200
2795,Comedy,1983,1640995200
2796,Comedy,1988,1640995200
2797,Comedy|Drama|Fantasy|Romance,1988,1640995200
2798,Children|Comedy,1990,1640995200
2799,Comedy,1991,1640995200
2800,Adventure|Animation|Children|Drama|Fantasy,1992,1640995200
2801,Drama|Romance,1997,1640995200
2802,Action|Drama|Romance|Thriller,1988,1640995200
2803,Crime|Drama|Mystery|Romance|Thriller,1993,1640995200
2804,Children|Comedy,1983,1640995200
2805,Comedy|Romance,1999,1640995200
2806,Comedy|Thriller,1999,1640995200
2807,Action|Sci-Fi,1999,1640995200
2808,Action|Sci-Fi,1992,1640995200
2810,Animation|Horror|Mystery|Thriller,1997,1640995200
2812,Action|Thriller,1999,1640995200
2813,Documentary,1999,1640995200
2815,Action|War,1986,1640995200
2816,Action|War,1988,1640995200
2817,Action,1992,1640995200
2818,Action|War,1995,1640995200
2819,Drama|Mystery|Romance|Thriller,1975,1640995200
2820,Drama,1964,1640995200
2822,Adventure|Romance,1992,1640995200
2824,Documentary|Drama,1999,1640995200
2826,Action|Adventure|Fantasy,1999,1640995200
2827,Horror|Sci-Fi|Thriller,1999,1640995200
2828,Children|Comedy,1999,1640995200
2829,Comedy,1999,1640995200
2835,Action|Adventure|Comedy|Thriller,1999,1640995200
2836,Comedy,1999,1640995200
2837,Comedy|Romance,1998,1640995200
2839,Drama,1998,1640995200
2840,Drama|Thriller,1999,1640995200
2841,Horror|Mystery|Thriller,1999,1640995200
2843,Comedy|Romance,1998,1640995200
2844,Drama|Mystery,1999,1640995200
2846,Adventure|Children|Comedy|Drama,1986,1640995200
2847,Adventure|Drama|Romance,1939,1640995200
2848,Drama,1952,1640995200
2851,Adventure|Sci-Fi|Thriller,1980,1640995200
2852,Drama,1984,1640995200
2856,Thriller,1965,1640995200
2857,Adventure|Animation|Comedy|Fantasy|Musical,1968,1640995200
2858,Drama|Romance,1999,1640995200
2859,Documentary|Musical,1984,1640995200
2860,Comedy,1999,1640995200
2861,Comedy|Drama,1999,1640995200
2862,Drama,1979,1640995200
2863,Adventure|Comedy|Musical,1964,1640995200
2865,Comedy,1999,1640995200
2866,Drama,1978,1640995200
2867,Comedy|Horror|Thriller,1985,1640995200
2868,Horror,1988,1640995200
2870,Comedy,1967,1640995200
2871,Adventure|Drama|Thriller,1972,1640995200
2872,Adventure|Fantasy,1981,1640995200
2874,Comedy|Musical|Romance,1957,1640995200
2875,Drama|Mystery|Romance,1993,1640995200
2876,Animation|Children|Fantasy,1994,1640995200
2877,Musical,1975,1640995200
2878,Horror,1981,1640995200
2879,Action|Adventure|Comedy,1991,1640995200
2880,Action|Adventure|Comedy,1987,1640995200
2881,Action|Crime|Drama|Thriller,1999,1640995200
2882,Drama,1999,1640995200
2883,Comedy|Drama,1999,1640995200
2884,Comedy|Romance,1998,1640995200
2885,Drama|Romance,1999,1640995200
2886,Children|Comedy,1999,1640995200
2887,Action|Comedy,1999,1640995200
2888,Comedy|Romance,1999,1640995200
2889,Comedy|Drama,1999,1640995200
2890,Action|Adventure|Comedy|Drama|War,1999,1640995200
2891,Comedy,1999,1640995200
2892,Action|Drama,1998,1640995200
2893,Action|Adventure|Drama,1999,1640995200
2894,Drama|Romance,1999,1640995200
2896,Western,1966,1640995200
2897,Comedy|War,1983,1640995200
2898,Horror|Mystery,1993,1640995200
2899,Adventure|Animation|Children,1939,1640995200
2900,Horror|Sci-Fi,1988,1640995200
2901,Horror|Sci-Fi,1979,1640995200
2902,Horror|Mystery|Thriller,1983,1640995200
2903,Horror|Thriller,1986,1640995200
2905,Action|Adventure|Drama,1962,1640995200
2906,Drama|Romance,1999,1640995200
2907,Comedy,1999,1640995200
2908,Drama,1999,1640995200
2912,Crime|Drama|Thriller,1999,1640995200
2915,Comedy,1983,1640995200
2916,Action|Adventure|Sci-Fi|Thriller,1990,1640995200
2917,Crime|Thriller,1981,1640995200
2918,Comedy,1986,1640995200
2919,Drama|Romance|War,1982,1640995200
2921,Western,1973,1640995200
2922,Crime|Drama|Western,1968,1640995200
2924,Action|Comedy,1978,1640995200
2925,Drama,1970,1640995200
2926,Comedy|Drama,1988,1640995200
2927,Drama|Romance,1946,1640995200
2928,Drama,1984,1640995200
2929,Drama|Romance,1981,1640995200
2930,Documentary,1998,1640995200
2931,Comedy|Crime|Drama|Fantasy,1989,1640995200
2932,Drama,1978,1640995200
2935,Comedy|Romance,1941,1640995200
2936,Adventure|Comedy|Romance,1941,1640995200
2937,Comedy,1942,1640995200
2939,Drama|Thriller,1953,1640995200
2940,Drama|Film-Noir|Mystery|Romance,1946,1640995200
2941,Musical|Romance|War,1958,1640995200
2942,Drama|Romance,1983,1640995200
2943,Drama|Romance,1992,1640995200
2944,Action|Drama|War,1967,1640995200
2946,Comedy|Musical,1965,1640995200
2947,Action|Adventure|Thriller,1964,1640995200
2948,Action|Adventure|Thriller,1963,1640995200
2949,Action|Adventure|Thriller,1962,1640995200
2950,Adventure|Drama|Romance,1980,1640995200
2951,Action|Western,1964,1640995200
2952,Crime|Drama|Thriller,1996,1640995200
2953,Children|Comedy,1992,1640995200
2956,Action|Crime|Thriller,1987,1640995200
2959,Action|Crime|Drama|Thriller,1999,1640995200
2961,Comedy|Drama,1999,1640995200
2962,Comedy|Romance,1997,1640995200
2964,Drama,1999,1640995200
2965,Action,1999,1640995200
2966,Adventure|Drama,1999,1640995200
2967,Drama|Thriller,1956,1640995200
2968,Adventure|Comedy|Fantasy|Sci-Fi,1981,1640995200
2969,Drama|Romance,1966,1640995200
2970,Adventure|Drama,1982,1640995200
2971,Drama|Fantasy|Musical,1979,1640995200
2972,Drama|War,1987,1640995200
2973,Comedy|Crime|Drama,1989,1640995200
2974,Horror|Thriller,1999,1640995200
2975,Comedy|Drama,1999,1640995200
2976,Drama,1999,1640995200
2977,Comedy|Drama,1999,1640995200
2978,Comedy|Romance,1999,1640995200
2979,Drama,1999,1640995200
2982,Horror|Thriller,1990,1640995200
2983,Thriller,1965,1640995200
2984,Documentary,1971,1640995200
2985,Action|Crime|Drama|Sci-Fi|Thriller,1987,1640995200
2986,Action|Crime|Sci-Fi|Thriller,1990,1640995200
2987,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988,1640995200
2988,Drama,1980,1640995200
2989,Action|Adventure|Thriller,1981,1640995200
2990,Action|Adventure|Thriller,1989,1640995200
2991,Action|Adventure|Thriller,1973,1640995200
2992,Horror|Thriller,1986,1640995200
2993,Action|Adventure|Thriller,1965,1640995200
2995,Horror|Thriller,1999,1640995200
2996,Drama,1999,1640995200
2997,Comedy|Drama|Fantasy,1999,1640995200
3000,Action|Adventure|Animation|Drama|Fantasy,1997,1640995200
3002,Documentary,1999,1640995200
3003,Comedy|Drama|Romance|War,1998,1640995200
3004,Comedy|Romance,1999,1640995200
3005,Thriller,1999,1640995200
3006,Drama|Thriller,1999,1640995200
3007,Documentary,1999,1640995200
3008,Drama|Sci-Fi,1998,1640995200
3010,Drama,1999,1640995200
3011,Drama,1969,1640995200
3013,Comedy|Horror,1990,1640995200
3014,Comedy,1981,1640995200
3015,Thriller,1978,1640995200
3016,Horror,1982,1640995200
3017,Horror,1987,1640995200
3018,Comedy|Horror|Sci-Fi,1985,1640995200
3019,Crime|Drama,1989,1640995200
3020,Action|Drama,1993,1640995200
3021,Horror,1981,1640995200
3022,Comedy|War,1926,1640995200
3024,Horror|Sci-Fi,1978,1640995200
3028,Comedy,1967,1640995200
3029,Action|Drama,1981,1640995200
3030,Action|Adventure,1961,1640995200
3031,Comedy,1990,1640995200
3032,Action|Drama|Sci-Fi|Thriller,1971,1640995200
3033,Comedy|Sci-Fi,1987,1640995200
3034,Adventure|Animation|Children|Comedy|Musical,1973,1640995200
3035,Comedy|Drama|War,1955,1640995200
3036,Adventure|Drama,1981,1640995200
3037,Western,1970,1640995200
3038,Drama,1957,1640995200
3039,Comedy,1983,1640995200
3040,Comedy,1979,1640995200
3041,Comedy,1984,1640995200
3042,Comedy,1987,1640995200
3043,Comedy,1992,1640995200
3044,Mystery|Romance|Thriller,1991,1640995200
3045,Comedy|Drama,1992,1640995200
3046,Comedy|Romance,1995,1640995200
3048,Comedy,1981,1640995200
3051,Comedy|Drama,1999,1640995200
3052,Adventure|Comedy|Fantasy,1999,1640995200
3053,Drama|War,1999,1640995200
3054,Adventure|Animation|Children|Fantasy|Sci-Fi,1998,1640995200
3055,Thriller,1999,1640995200
3056,Crime|Drama|Thriller,1999,1640995200
3057,Comedy,1998,1640995200
3060,Comedy|Drama|Musical,1991,1640995200
3061,Comedy|Musical,1942,1640995200
3062,Action|Drama|War,1962,1640995200
3063,Drama|Thriller,1992,1640995200
3064,Drama|Thriller,1997,1640995200
3066,Action|Drama|War,1970,1640995200
3067,Comedy|Drama,1988,1640995200
3068,Drama|Mystery,1982,1640995200
3070,Adventure|Comedy|Sci-Fi,1984,1640995200
3071,Comedy|Drama,1988,1640995200
3072,Comedy|Romance,1987,1640995200
3073,Drama|Romance,1965,1640995200
3074,Western,1972,1640995200
3075,Drama|Horror,1965,1640995200
3076,Comedy,1963,1640995200
3077,Documentary,1998,1640995200
3078,Drama,1999,1640995200
3079,Comedy|Drama|Romance,1999,1640995200
3081,Fantasy|Horror|Mystery|Romance,1999,1640995200
3082,Action|Adventure|Thriller,1999,1640995200
3083,Drama,1999,1640995200
3086,Children|Comedy|Fantasy|Musical,1934,1640995200
3087,Comedy|Fantasy|Romance,1988,1640995200
3088,Comedy|Fantasy,1950,1640995200
3089,Drama,1948,1640995200
3090,Drama,1987,1640995200
3091,Drama|War,1980,1640995200
3093,Drama|Western,1971,1640995200
3094,Drama|Romance,1987,1640995200
3095,Drama,1940,1640995200
3096,Comedy,1957,1640995200
3097,Comedy|Drama|Romance,1940,1640995200
3098,Drama,1984,1640995200
3099,Comedy|Drama|Romance,1975,1640995200
3100,Drama,1992,1640995200
3101,Drama|Thriller,1987,1640995200
3102,Crime|Romance|Thriller,1985,1640995200
3103,Drama|Romance,1990,1640995200
3104,Action|Comedy|Crime|Thriller,1988,1640995200
3105,Drama|Mystery,1990,1640995200
3106,Drama|Romance,1990,1640995200
3107,Action|Drama,1991,1640995200
3108,Comedy|Drama|Fantasy|Romance,1991,1640995200
3109,Drama,1984,1640995200
3111,Drama,1984,1640995200
3112,Drama,1986,1640995200
3113,Action|Fantasy|Horror|Mystery|Thriller,1999,1640995200
3114,Adventure|Animation|Children|Comedy|Fantasy,1999,1640995200
3115,Drama,1999,1640995200
3117,Drama|Romance|War,1999,1640995200
3120,Comedy,1992,1640995200
3125,Drama,1999,1640995200
3127,Comedy|Drama,1999,1640995200
3129,Comedy|Drama,1999,1640995200
3130,Comedy|Crime|Drama,1990,1640995200
3132,Comedy|Drama,1919,1640995200
3134,Drama|War,1937,1640995200
3135,Drama,1979,1640995200
3138,Drama,1988,1640995200
3141,Drama,1990,1640995200
3142,Documentary|Musical,1988,1640995200
3143,Drama|War,1968,1640995200
3145,Drama,1999,1640995200
3146,Comedy,1999,1640995200
3147,Crime|Drama,1999,1640995200
3148,Drama,1999,1640995200
3150,Drama|Thriller,1999,1640995200
3152,Drama,1971,1640995200
3153,Action|Adventure|Fantasy,1958,1640995200
3155,Drama|Romance,1999,1640995200
3156,Drama|Romance|Sci-Fi,1999,1640995200
3157,Children|Comedy|Fantasy,1999,1640995200
3158,Drama,1999,1640995200
3159,Animation|Children|Musical|IMAX,1999,1640995200
3160,Drama,1999,1640995200
3161,Drama|Romance,1999,1640995200
3162,Comedy|Drama,1999,1640995200
3163,Comedy|Drama|Musical,1999,1640995200
3165,Action|Drama,1993,1640995200
3167,Comedy|Drama,1971,1640995200
3168,Adventure|Drama,1969,1640995200
3169,Crime|Drama|Thriller,1985,1640995200
3171,Drama,1959,1640995200
3173,Drama,1999,1640995200
3174,Comedy|Drama,1999,1640995200
3175,Adventure|Comedy|Sci-Fi,1999,1640995200
3176,Drama|Mystery|Thriller,1999,1640995200
3177,Comedy,2000,1640995200
3178,Drama,1999,1640995200
3179,Drama,1999,1640995200
3181,Drama,1999,1640995200
3182,Documentary,1999,1640995200
3183,Drama,1999,1640995200
3185,Drama,1999,1640995200
3186,Drama,1999,1640995200
3189,Children|Drama,1999,1640995200
3190,Adventure|Sci-Fi|Thriller,2000,1640995200
3192,Drama,1998,1640995200
3194,Drama|Romance,1973,1640995200
3196,Drama|War,1953,1640995200
3197,Action|Crime|Romance|Thriller,1988,1640995200
3198,Crime|Drama,1973,1640995200
3200,Comedy|Drama,1973,1640995200
3201,Drama,1970,1640995200
3203,Thriller,1989,1640995200
3204,Action|Mystery|Thriller,1978,1640995200
3206,Romance,1984,1640995200
3208,Action|Comedy,1993,1640995200
3210,Comedy|Drama|Romance,1982,1640995200
3211,Drama,1988,1640995200
3213,Animation|Children,1993,1640995200
3214,Drama,1985,1640995200
3217,Drama,1937,1640995200
3219,Mystery|Thriller,1990,1640995200
3221,Drama,1982,1640995200
3223,Drama,1985,1640995200
3224,Drama,1964,1640995200
3225,Comedy|Romance,2000,1640995200
3230,Thriller,1974,1640995200
3235,Comedy,1980,1640995200
3238,Thriller,1999,1640995200
3240,Comedy,1999,1640995200
3241,Comedy,1999,1640995200
3243,Comedy,1992,1640995200
3244,Comedy|Romance,1977,1640995200
3246,Drama,1992,1640995200
3247,Comedy|Crime,1992,1640995200
3248,Comedy,1993,1640995200
3249,Drama|Thriller,1992,1640995200
3250,Drama,1993,1640995200
3251,Drama|Mystery,1985,1640995200
